Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount
Deleted,User_16,W_Complete application,Workflow,Workitem_824628517,complete,2016-01-04 09:39:23.314000+00:00,,Car,New credit,Application_1461440233,11000
statechange,User_16,A_Complete,Application,ApplState_1515664074,complete,2016-01-04 09:39:23.334000+00:00,,Car,New credit,Application_1461440233,11000
Created,User_8,O_Create Offer,Offer,Offer_800413592,complete,2016-01-29 09:45:38.464000+00:00,,Car,New credit,Application_1461440233,11000
statechange,User_8,O_Created,Offer,OfferState_90429809,complete,2016-01-29 09:45:39.868000+00:00,,Car,New credit,Application_1461440233,11000
statechange,User_8,O_Sent (mail and online),Offer,OfferState_739363632,complete,2016-01-29 09:45:51.790000+00:00,,Car,New credit,Application_1461440233,11000
statechange,User_1,A_Cancelled,Application,ApplState_1424460548,complete,2016-02-29 07:01:39.279000+00:00,,Car,New credit,Application_1461440233,11000
statechange,User_1,O_Cancelled,Offer,OfferState_1965382574,complete,2016-02-29 07:01:39.309000+00:00,,Car,New credit,Application_1461440233,11000
statechange,User_1,O_Cancelled,Offer,OfferState_1988766115,complete,2016-02-29 07:01:39.317000+00:00,,Car,New credit,Application_1461440233,11000
Created,User_3,A_Create Application,Application,Application_857715587,complete,2016-01-02 14:59:43.597000+00:00,,"Other, see explanation",New credit,Application_857715587,40000
statechange,User_3,A_Concept,Application,ApplState_97066396,complete,2016-01-02 14:59:43.608000+00:00,,"Other, see explanation",New credit,Application_857715587,40000
statechange,User_3,A_Accepted,Application,ApplState_285288737,complete,2016-01-02 15:03:31.837000+00:00,,"Other, see explanation",New credit,Application_857715587,40000
Created,User_3,O_Create Offer,Offer,Offer_829153695,complete,2016-01-02 15:06:15.693000+00:00,,"Other, see explanation",New credit,Application_857715587,40000
statechange,User_3,O_Created,Offer,OfferState_1599533362,complete,2016-01-02 15:06:17.078000+00:00,,"Other, see explanation",New credit,Application_857715587,40000
statechange,User_3,O_Sent (mail and online),Offer,OfferState_1173137417,complete,2016-01-02 15:06:27.153000+00:00,,"Other, see explanation",New credit,Application_857715587,40000
Deleted,User_3,W_Complete application,Workflow,Workitem_305583878,complete,2016-01-02 15:06:27.169000+00:00,,"Other, see explanation",New credit,Application_857715587,40000
statechange,User_3,A_Complete,Application,ApplState_2107943312,complete,2016-01-02 15:06:27.181000+00:00,,"Other, see explanation",New credit,Application_857715587,40000
statechange,User_1,A_Cancelled,Application,ApplState_1140578228,complete,2016-02-02 07:00:33.739000+00:00,,"Other, see explanation",New credit,Application_857715587,40000
statechange,User_1,O_Cancelled,Offer,OfferState_1255763041,complete,2016-02-02 07:00:33.780000+00:00,,"Other, see explanation",New credit,Application_857715587,40000
Created,User_52,A_Create Application,Application,Application_351152063,complete,2016-01-02 15:05:26.838000+00:00,,Car,Limit raise,Application_351152063,0
statechange,User_52,A_Concept,Application,ApplState_1271493855,complete,2016-01-02 15:05:26.842000+00:00,,Car,Limit raise,Application_351152063,0
statechange,User_110,A_Accepted,Application,ApplState_506585461,complete,2016-01-06 12:15:11.066000+00:00,,Car,Limit raise,Application_351152063,0
Created,User_110,O_Create Offer,Offer,Offer_298401496,complete,2016-01-06 12:16:58.338000+00:00,,Car,Limit raise,Application_351152063,0
statechange,User_110,O_Created,Offer,OfferState_1699007263,complete,2016-01-06 12:16:59.572000+00:00,,Car,Limit raise,Application_351152063,0
statechange,User_110,O_Sent (mail and online),Offer,OfferState_1509257616,complete,2016-01-06 12:17:10.313000+00:00,,Car,Limit raise,Application_351152063,0
statechange,User_110,A_Complete,Application,ApplState_142309619,complete,2016-01-06 12:17:10.340000+00:00,,Car,Limit raise,Application_351152063,0
statechange,User_112,A_Validating,Application,ApplState_157332790,complete,2016-01-14 09:49:46.491000+00:00,,Car,Limit raise,Application_351152063,0
statechange,User_112,O_Returned,Offer,OfferState_1835442906,complete,2016-01-14 09:50:19.488000+00:00,,Car,Limit raise,Application_351152063,0
statechange,User_115,O_Accepted,Offer,OfferState_562411021,complete,2016-01-15 10:42:14.209000+00:00,,Car,Limit raise,Application_351152063,0
statechange,User_115,A_Pending,Application,ApplState_1280433352,complete,2016-01-15 10:42:14.221000+00:00,,Car,Limit raise,Application_351152063,0
Created,User_17,A_Create Application,Application,Application_1547844908,complete,2016-01-02 15:09:45.377000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_17,A_Concept,Application,ApplState_1732386433,complete,2016-01-02 15:09:45.391000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_17,A_Accepted,Application,ApplState_2039718523,complete,2016-01-02 15:11:01.531000+00:00,,Home improvement,New credit,Application_1547844908,40000
Created,User_17,O_Create Offer,Offer,Offer_1047899891,complete,2016-01-02 15:17:01.388000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_17,O_Created,Offer,OfferState_815107135,complete,2016-01-02 15:17:02.653000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_17,O_Sent (mail and online),Offer,OfferState_1498657898,complete,2016-01-02 15:19:18.037000+00:00,,Home improvement,New credit,Application_1547844908,40000
Deleted,User_17,W_Complete application,Workflow,Workitem_1061752260,complete,2016-01-02 15:19:18.053000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_17,A_Complete,Application,ApplState_2130498498,complete,2016-01-02 15:19:18.065000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_112,A_Validating,Application,ApplState_802297083,complete,2016-01-11 09:17:47.323000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_112,O_Returned,Offer,OfferState_2002098031,complete,2016-01-11 09:20:06.946000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_99,A_Incomplete,Application,ApplState_804805970,complete,2016-01-11 12:13:36.085000+00:00,,Home improvement,New credit,Application_1547844908,40000
Created,User_12,O_Create Offer,Offer,Offer_426048672,complete,2016-01-11 18:46:21.712000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_12,O_Created,Offer,OfferState_398044441,complete,2016-01-11 18:46:22.937000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_12,O_Sent (mail and online),Offer,OfferState_1988588737,complete,2016-01-11 18:46:55.636000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_118,A_Validating,Application,ApplState_1182131456,complete,2016-01-12 08:20:27.849000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_99,A_Incomplete,Application,ApplState_1072806901,complete,2016-01-12 10:09:42.345000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_118,A_Validating,Application,ApplState_1259480846,complete,2016-01-13 13:10:15.689000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_87,O_Returned,Offer,OfferState_1723137765,complete,2016-01-14 14:15:17.963000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_87,O_Accepted,Offer,OfferState_2126653850,complete,2016-01-14 14:17:09.955000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_87,A_Pending,Application,ApplState_970250546,complete,2016-01-14 14:17:09.959000+00:00,,Home improvement,New credit,Application_1547844908,40000
statechange,User_87,O_Cancelled,Offer,OfferState_1085893347,complete,2016-01-14 14:17:09.978000+00:00,,Home improvement,New credit,Application_1547844908,40000
Created,User_17,A_Create Application,Application,Application_2055987002,complete,2016-01-02 15:36:05.498000+00:00,,Car,Limit raise,Application_2055987002,15000
statechange,User_17,A_Concept,Application,ApplState_115864376,complete,2016-01-02 15:36:05.507000+00:00,,Car,Limit raise,Application_2055987002,15000
statechange,User_17,A_Accepted,Application,ApplState_1203418512,complete,2016-01-02 15:38:50.645000+00:00,,Car,Limit raise,Application_2055987002,15000
Created,User_17,O_Create Offer,Offer,Offer_213718197,complete,2016-01-02 15:41:10.746000+00:00,,Car,Limit raise,Application_2055987002,15000
statechange,User_17,O_Created,Offer,OfferState_172852795,complete,2016-01-02 15:41:12.040000+00:00,,Car,Limit raise,Application_2055987002,15000
statechange,User_17,O_Sent (mail and online),Offer,OfferState_868105583,complete,2016-01-02 15:41:44.277000+00:00,,Car,Limit raise,Application_2055987002,15000
Deleted,User_17,W_Complete application,Workflow,Workitem_1023580658,complete,2016-01-02 15:41:44.302000+00:00,,Car,Limit raise,Application_2055987002,15000
statechange,User_17,A_Complete,Application,ApplState_2032546189,complete,2016-01-02 15:41:44.325000+00:00,,Car,Limit raise,Application_2055987002,15000
statechange,User_117,A_Validating,Application,ApplState_366977272,complete,2016-01-08 10:43:35.837000+00:00,,Car,Limit raise,Application_2055987002,15000
statechange,User_117,O_Returned,Offer,OfferState_1911950249,complete,2016-01-08 10:43:56.982000+00:00,,Car,Limit raise,Application_2055987002,15000
statechange,User_99,O_Accepted,Offer,OfferState_1344895666,complete,2016-01-11 16:04:09.561000+00:00,,Car,Limit raise,Application_2055987002,15000
statechange,User_99,A_Pending,Application,ApplState_347424514,complete,2016-01-11 16:04:09.609000+00:00,,Car,Limit raise,Application_2055987002,15000
Created,User_1,A_Create Application,Application,Application_1118236712,complete,2016-01-02 16:18:10.582000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
statechange,User_1,A_Submitted,Application,ApplState_326171944,complete,2016-01-02 16:18:10.626000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
statechange,User_1,A_Concept,Application,ApplState_540866780,complete,2016-01-02 16:19:17.754000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
statechange,User_108,A_Accepted,Application,ApplState_1985372810,complete,2016-01-06 16:27:05.255000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
Created,User_108,O_Create Offer,Offer,Offer_1335581927,complete,2016-01-06 16:29:17.337000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
statechange,User_108,O_Created,Offer,OfferState_188363746,complete,2016-01-06 16:29:18.583000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
statechange,User_108,O_Sent (mail and online),Offer,OfferState_667135556,complete,2016-01-06 16:30:21.453000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
Deleted,User_108,W_Complete application,Workflow,Workitem_300457288,complete,2016-01-06 16:30:21.468000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
statechange,User_108,A_Complete,Application,ApplState_201385633,complete,2016-01-06 16:30:21.478000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
statechange,User_1,A_Cancelled,Application,ApplState_1528987737,complete,2016-02-06 07:12:28.987000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
statechange,User_1,O_Cancelled,Offer,OfferState_1506340829,complete,2016-02-06 07:12:29.103000+00:00,,Existing loan takeover,New credit,Application_1118236712,15000
Created,User_1,A_Create Application,Application,Application_1234535641,complete,2016-01-02 16:23:04.942000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_1,A_Submitted,Application,ApplState_474811391,complete,2016-01-02 16:23:04.982000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_1,A_Concept,Application,ApplState_150348209,complete,2016-01-02 16:24:17.826000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_43,A_Accepted,Application,ApplState_446816870,complete,2016-01-04 17:16:33.597000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
Created,User_43,O_Create Offer,Offer,Offer_1128644000,complete,2016-01-04 17:20:43.980000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_43,O_Created,Offer,OfferState_216749287,complete,2016-01-04 17:20:45.462000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_43,O_Sent (mail and online),Offer,OfferState_429619509,complete,2016-01-04 17:20:56.036000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
Deleted,User_43,W_Complete application,Workflow,Workitem_1593400205,complete,2016-01-04 17:20:56.071000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_43,A_Complete,Application,ApplState_1028135663,complete,2016-01-04 17:20:56.089000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
Created,User_8,O_Create Offer,Offer,Offer_794719051,complete,2016-01-29 09:47:20.998000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_8,O_Created,Offer,OfferState_1385648051,complete,2016-01-29 09:47:22.175000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_8,O_Sent (mail and online),Offer,OfferState_1866432956,complete,2016-01-29 09:47:38.679000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_1,A_Cancelled,Application,ApplState_1945241357,complete,2016-02-29 07:01:33.694000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_1,O_Cancelled,Offer,OfferState_1709202319,complete,2016-02-29 07:01:33.725000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
statechange,User_1,O_Cancelled,Offer,OfferState_1890767042,complete,2016-02-29 07:01:33.735000+00:00,,Existing loan takeover,New credit,Application_1234535641,8000
Created,User_1,A_Create Application,Application,Application_1898882436,complete,2016-01-02 16:28:40.753000+00:00,,Car,New credit,Application_1898882436,5000
statechange,User_1,A_Submitted,Application,ApplState_862779857,complete,2016-01-02 16:28:40.799000+00:00,,Car,New credit,Application_1898882436,5000
statechange,User_1,A_Concept,Application,ApplState_1684723444,complete,2016-01-02 16:30:13.438000+00:00,,Car,New credit,Application_1898882436,5000
